lat,lng,iso2,population
13.4745,144.7504,GU,1051
18.0706,-63.0847,MF,
-15.9251,-5.7179,SH,714
16.7928,-62.2106,MS,391
18.0256,-63.0492,SX,
-0.5477,166.9209,NR,
42.6633,21.1622,XK,
17.8958,-62.8508,BL,
18.4167,-64.6167,VG,
7.5006,134.6242,PW,271
46.7811,-56.1764,PM,
18.2167,-63.05,AI,
-13.2825,-176.1736,WF,
-29.0569,167.9617,NF,
78.2167,15.6333,XR,
26.0928,-10.6089,MA,
-25.0667,-130.0833,PN,
-10.4167,105.7167,CX,
-54.2833,-36.5,GS,
28.364,79.415,IN,1000000
16.06,108.25,VN,1000000
24.1681,115.6669,CN,993000
32.8534,120.3037,CN,990306
31.05,31.3833,EG,960423
24.1878,113.4042,CN,986400
35.6073,140.1064,JP,981738
0.5333,101.45,ID,983356
22.7645,111.5745,CN,984100
48.4675,35.04,UA,980948
31.9948,119.575,CN,980662
-6.9838,-60.2699,BR,980588
19.5,109.5833,CN,977700
6.9167,122.0833,PH,977234
35.4667,44.4,IQ,975000
40.8333,14.25,IT,966144
21.4283,110.7749,CN,972400
31.8131,121.6574,CN,972525
35.4676,-97.5136,US,972943
19.7683,-101.1894,MX,962555
10.293,123.902,PH,964169
30,120.5833,CN,961200
11,76.9667,IN,959823
18.4855,-69.8734,DO,948855
35.6464,139.6533,JP,940509
37.4386,127.1378,KR,948757
22.2486,112.785,CN,953900
21.6,108.3,CN,953300
17.6715,75.9104,IN,951558
35.7767,-5.8039,MA,947952
36.3619,119.1072,CN,947723
36.186,116.772,CN,946627
34.3167,47.0686,IR,945651
33.8833,130.8833,JP,935084
34.1736,112.839,CN,936000
15.6333,32.6333,SD,936349
0.5153,25.1911,CD,935977
21.876,-102.296,MX,934424
31.6295,-7.9811,MA,928850
48.0089,37.8042,UA,929063
-8.1119,-79.0289,PE,919899
30.8706,105.3784,CN,924531
41.1918,-73.1953,US,924449
10.8269,78.6928,IN,916857
34.3662,118.3369,CN,920628
45.768,131.0063,CN,920471
19.4753,-99.2378,MX,913681
5.4833,7.0333,NG,908109
-0.9556,100.3606,ID,914970
36.6967,118.4797,CN,914047
42.9016,-78.8487,US,914341
30.2965,108.9378,CN,913700
30.1003,114.9699,CN,909724
32.7811,-97.3473,US,909585
22.6896,109.2674,CN,908400
-20.4686,-54.6222,BR,906092
39.6896,122.9664,CN,905852
41.7661,-72.6834,US,905152
11.1833,-4.2833,BF,903887
26.4333,50.1,SA,903312
29.6458,91.1408,CN,902500
36.2481,119.9625,CN,900500
14.5167,121.05,PH,886722
20.97,-89.62,MX,892363
22.1717,111.7846,CN,891800
37.4989,126.7831,KR,867678
36.0819,114.3481,CN,887000
14.5842,121.1763,PH,887399
15.3619,75.1231,IN,890000
7.15,3.35,NG,888924
21.1606,-86.8475,MX,888797
32.1545,-110.8782,US,888486
45.0333,38.9833,RU,881476
-5.795,-35.2089,BR,877662
28.6353,-106.0889,MX,878062
3.0333,101.45,MY,878000
45.0667,7.7,IT,870952
33.4258,43.2992,IQ,874543
36.9758,120.7136,CN,874127
34.05,-6.8167,MA,850403
31.3256,75.5792,IN,873725
34.8519,114.3481,CN,872000
6.6186,3.3426,NG,861300
-7.98,112.62,ID,866118
43.2964,5.37,FR,868277
25.4333,-101,MX,864431
36.3833,119.75,CN,868715
4.6,101.07,MY,866772
32.532,120.4604,CN,866337
35.6969,-0.6331,DZ,852000
29.0989,-110.9542,MX,855563
37.1792,119.9333,CN,859424
38.4261,77.25,CN,851374
28.9632,117.1203,CN,852800
47.4585,126.9632,CN,850000
31.1817,115.0189,CN,849090
7.25,5.195,NG,847903
8.5,4.55,NG,847582
-5.0949,-42.8042,BR,847430
37.6823,112.7281,CN,840000
41.2627,-96.0522,US,847819
51.5333,46,RU,845300
36.1911,44.0094,IQ,846000
-22.74,-43.47,BR,844583
31.8479,-106.4309,US,843386
14.575,121.0833,PH,803159
-8.6667,115.2167,ID,834881
44.5323,125.6965,CN,839786
20.2644,85.8281,IN,837737
34.9057,108.9422,CN,834437
36.6372,127.4897,KR,833276
5.5167,5.75,NG,830106
-4.7889,11.8653,CG,829134
34.5667,135.4833,JP,823523
29.1409,113.1087,CN,826000
5.3992,100.3639,MY,821652
38.7094,116.1008,CN,822455
21.3294,-157.846,US,820987
29.8182,113.4653,CN,819446
36.6941,114.1847,CN,819000
-23.6939,-46.565,BR,816925
32.7847,119.4432,CN,811800
24.8069,-107.3939,MX,808416
38.4451,116.0897,CN,810306
26.4103,112.3913,CN,810447
35.2125,114.735,CN,809535
34.7513,112.9854,CN,807857
-7.12,-34.88,BR,801718
26.2273,-98.2471,US,804114
20.5875,-100.3928,MX,801940
-19.1583,-45.4522,BR,800000
2.8883,-75.4339,CO,800000
34.538,113.3796,CN,797200
39.47,-0.3764,ES,789744
37.9161,139.0364,JP,790646
53.7997,-1.5492,GB,789194
28.8437,78.7548,IN,787000
34.7167,137.7333,JP,788211
27.7389,112.5223,CN,787216
31.6783,117.7353,CN,782000
30.0553,119.95,CN,771000
34.7333,36.7167,SY,775404
-14.9167,13.5,AO,776249
22.1511,-100.9761,MX,772828
22.9297,111.0186,CN,772113
25.7003,100.1564,CN,771128
39.9167,127.5333,KP,768551
50.0614,19.9372,PL,766739
40.6629,-73.6089,US,767417
50.1136,8.6797,DE,764104
24.2075,55.7447,AE,766936
30.1772,111.7732,CN,765911
36.8667,120.5333,CN,762900
29.3956,71.6722,PK,762111
31.7761,104.7406,CN,762140
10.5105,7.4165,NG,760084
36.8494,115.7061,CN,760781
35.1053,-106.6464,US,761195
34.3962,113.7249,CN,758079
35.75,139.6167,JP,742463
31.6189,113.8229,CN,755910
20.4736,-103.4431,MX,727750
-0.5022,117.1536,ID,753370
-29.6009,30.3796,ZA,750845
24.0667,120.5333,TW,750000
16.7,74.2333,IN,750000
39.0099,106.3694,CN,751389
8.3596,-62.6517,VE,751331
7.9075,-72.5047,CO,750000
31.4174,119.4786,CN,749522
35.5614,139.7161,JP,737187
8.5,76.8997,IN,743691
57.15,65.5333,RU,744554
-15.1167,39.2667,MZ,743000
47.8378,35.1383,UA,741717
35.5256,113.6976,CN,740435
32.8031,130.7078,JP,738385
48.48,124.8738,CN,740000
33.5277,-86.7987,US,739573
40.1881,117.9593,CN,737011
14.7,120.9833,PH,714978
37.5486,45.0675,IR,736224
26.7345,110.6293,CN,734870
7.7597,4.5761,NG,731000
35.0833,112.5833,CN,733000
-45.8667,-67.5,AR,730266
8.4833,124.65,PH,728402
31.5504,105.9938,CN,728935
40.0059,118.6973,CN,728160
49.8419,24.0315,UA,724314
36.8625,117.7424,CN,726722
32.029,44.3396,IQ,724700
35.5667,139.3667,JP,722973
27.3386,-82.5431,US,722243
43.6,-79.65,CA,721599
34.65,133.9167,JP,720043
31.2575,113.6783,CN,720000
39.7797,-84.1998,US,718353
22.3762,112.6877,CN,717700
25.5394,-103.4486,MX,716672
44.3,86.0333,CN,717000
5.4145,100.3292,MY,708127
6.4403,7.4942,NG,715774
10.92,-74.77,CO,698852
-8.1803,-35.0014,BR,702621
37.6367,127.2142,KR,713321
37.1653,122.4867,CN,714211
-23.6572,-46.5333,BR,710210
27.8983,102.2706,CN,712434
19.3,73.0667,IN,709665
14.4667,121.0167,PH,689992
14.3294,120.9367,PH,703141
31.4515,121.1043,CN,709500
29.964,77.546,IN,705478
17.9756,79.6011,IN,704570
35.6924,139.8757,JP,690457
-23.5328,-46.7919,BR,694844
40.6328,122.5021,CN,704891
35.5236,35.7917,SY,700000
43.168,-77.6162,US,703952
36.7831,-119.7941,US,703498
-3.319,114.5921,ID,692793
11.65,78.1667,IN,693236
6.1167,125.1667,PH,697315
35.1333,36.75,SY,696863
14.4624,120.9645,PH,664625
24.7355,118.6434,CN,693000
25.6775,-100.2597,MX,691931
35.7833,139.8,JP,682326
27.0284,106.0327,CN,695947
53.5167,49.4167,RU,693072
22.203,113.545,MO,568700
10.3158,9.8442,NG,693700
43.2567,-79.8692,CA,693645
51.7769,19.4547,PL,690422
28.8049,113.0745,CN,692080
40.4019,122.3499,CN,691595
20.55,74.55,IN,690844
32.6167,44.0333,IQ,690100
37.7333,117.2167,CN,689867
-23.1789,-45.8869,BR,688597
37.39,-5.99,ES,684234
34.2189,113.7693,CN,687130
34.9756,138.3825,JP,685589
32.0058,120.2547,CN,684360
9.9667,76.2833,IN,677381
40.5961,-75.4756,US,683794
-7.3333,108.2,ID,678027
37.2833,49.6,IR,679995
41.9952,122.8224,CN,680000
27.8116,106.4133,CN,679624
29.2649,88.8799,CN,679771
26.7611,83.3667,IN,673446
35.55,45.4333,IQ,676500
41.65,-0.8833,ES,675301
16.8636,-99.8825,MX,673478
34.9069,48.4414,IR,673405
38.1111,13.3517,IT,668405
30.9933,103.624,CN,671200
36.1284,-95.9042,US,671033
20.6167,-103.3167,MX,664193
23.2167,-106.4167,MX,658354
34.4603,113.028,CN,668592
26.6446,-81.9956,US,668382
41.8,129.7831,KP,667929
35.7004,114.98,CN,666322
28.8417,112.3595,CN,667104
-21.1783,-47.8067,BR,666323
46.0635,125.9773,CN,666532
-12.7667,15.7333,AO,665564
31.054,116.9507,CN,664455
44.4079,126.9429,CN,663403
19.5367,-99.1947,MX,653410
10.6038,-67.0303,VE,661897
32.0836,72.6711,PK,659862
25.3608,49.5997,SA,660788
24.0167,-104.6667,MX,654876
8.9195,11.3264,NG,660213
7.6833,-5.0331,CI,659233
32.5,74.5333,PK,655852
14.8139,121.0453,PH,651813
37.3236,126.8219,KR,652800
34.5221,110.8786,CN,656571
37.2,126.7667,KR,655350
16.4637,107.5908,VN,652572
13.9167,75.5667,IN,654055
-20.1667,28.5667,ZW,653337
25.6005,103.8166,CN,652604
39.9808,117.0701,CN,652042
16.3,80.45,IN,647508
37.9722,-122.0016,US,652308
-19.9319,-44.0539,BR,648766
11.1075,77.3398,IN,650000
36.8064,127.1522,KR,651661
34.4333,35.8333,LB,530000
35.6947,139.9825,JP,641499
51.2311,6.7724,DE,645923
56.85,53.2167,RU,646277
28.2861,117.2083,CN,647240
-23.5019,-47.4578,BR,644919
3.1073,101.6067,MY,638516
25.0208,98.4972,CN,644765
29.8518,115.5539,CN,644247
-5.0333,18.8167,CD,637736
38.8674,-104.7606,US,642413
35.6,116.9833,CN,640498
39.3257,115.8678,CN,640280
25.8833,116.0333,CN,640600
51.11,17.0325,PL,638586
-28.0167,153.4,AU,638090
31.0236,113.1079,CN,636776
13.5789,44.0219,YE,615467
-10.9167,-37.05,BR,632744
-17.3935,-66.157,BO,632013
35.8219,127.1489,KR,631532
29.3395,105.2868,CN,633210
53.3567,83.7872,RU,633301
14.55,121.0333,PH,629616
48.7761,9.1775,DE,630305
51.9225,4.4792,NL,631155
40.2248,116.1944,CN,614821
32.1167,20.0667,LY,631555
47.9086,33.3433,UA,629695
22.2492,84.8828,IN,625831
29.8419,31.3342,EG,619293
32.8153,-79.9628,US,628377
19.4167,-98.9,MX,614453
39.8734,124.1453,CN,627475
34.7879,113.392,CN,626700
12.8703,74.8806,IN,623841
37.3056,120.8275,CN,626683
55.8611,-4.25,GB,626410
40.9953,71.6725,UZ,626120
54.3167,48.3667,RU,624518
52.2833,104.3,RU,623736
19.17,77.3,IN,623708
9.9333,8.8833,NG,622802
-0.0206,109.3414,ID,618388
14.5314,-90.5964,GT,618397
39.1235,116.386,CN,622975
42.1155,-72.5395,US,623401
42.95,89.1822,CN,622903
14.45,120.9833,PH,606293
42.5279,125.678,CN,618251
31.9579,119.1595,CN,617706
-12.2669,-38.9669,BR,617528
48.4833,135.0667,RU,616242
37.9423,115.2118,CN,615919
-6.12,106.1503,ID,613356
31.6078,65.7053,AF,614254
18.2536,109.5019,CN,614647
-26.8167,-65.2167,AR,605767
57.6167,39.85,RU,608079
28.0667,115.5375,CN,610424
41.0406,28.8261,TR,556519
42.962,-85.6562,US,609314
43.1167,131.9,RU,606589
3.8167,103.3333,MY,607778
57.6717,11.981,SE,604829
20.465,85.8793,IN,606007
-1.59,103.61,ID,602187
-6.8833,107.5333,ID,586580
10.6765,122.9509,PH,600783
39.4887,115.9918,CN,603535
-18.9189,-48.2769,BR,604013
32.6853,119.0041,CN,602840
35.8078,139.7242,JP,593353
35.7667,139.6833,JP,581337
35.6833,139.6167,JP,583609
16.7528,-93.1167,MX,598710
13.3422,77.1017,IN,599078
51.3333,12.3833,DE,597215
-1.1489,116.9031,ID,598043
31.1375,97.1777,CN,598862
-29.8583,31.025,ZA,595061
19.95,79.3,IN,595118
31.58,130.5281,JP,593754
23.4895,46.7564,SA,594605
42.9833,47.4833,RU,592976
23.3448,112.6956,CN,593400
-38,-57.55,AR,593337
20.6667,-101.35,MX,592953
43.6833,-79.7667,CA,593638
30.9793,104.28,CN,591115
4.8143,-75.6946,CO,590554
33.6095,-117.655,US,590249
51.5139,7.4653,DE,587696
26.0922,-98.2778,MX,589466
25.0461,101.5436,CN,588620
29.4833,60.8667,IR,587730
29.1046,119.6494,CN,586000
42.6664,-73.7987,US,586383
3.0833,101.5333,MY,584340
35.9692,-83.9496,US,586048
-15.5958,-56.0969,BR,585367
45.2116,127.962,CN,585386
51.4508,7.0131,DE,582415
38.074,116.57,CN,584308
7.1186,-73.1161,CO,581130
37.3925,126.9269,KR,573296
44.4072,8.934,IT,580097
19.6158,37.2164,SD,579942
-33.6167,-70.5833,CL,573935
30.318,78.029,IN,578420
21.2667,40.4167,SA,579970
35.3529,-119.0359,US,579295
18.8,110.4,CN,578600
36.7194,-4.42,ES,577405
35.6667,139.3167,JP,575721
41.2278,-111.9682,US,578523
29.7211,112.4037,CN,577022
27.1,119.6333,CN,577000
56.4886,84.9522,RU,572740
20.6167,-103.2333,MX,569913
42.8322,93.5155,CN,572400
51.45,-2.5833,GB,567111
37.359,120.396,CN,570898
41.2407,119.3957,CN,570660
32.5556,35.85,JO,569068
30.4418,-91.131,US,570308
30.8695,120.0958,CN,569000
19.6167,110.75,CN,568900
53.0769,8.8089,DE,566573
8.1167,-63.55,VE,567953
23.55,87.32,IN,566517
51.7667,55.1,RU,564443
38.0005,115.5541,CN,566087
23.6833,86.9667,IN,563917
41.0798,-81.5219,US,565208
36.8528,119.3904,CN,564501
41.3112,-72.9246,US,564830
32.2739,119.1619,CN,564021
-7.5667,110.8167,ID,552118
33.2605,115.3618,CN,561956
-12.55,13.4167,AO,561775
31.8578,-116.6058,MX,557430
30.8258,111.791,CN,560000
34.0376,-80.9037,US,560041
55.3333,86.0667,RU,556920
34.3738,62.1792,AF,556205
51.05,13.74,DE,554907
21.765,72.1369,IN,554978
-21.75,-43.35,BR,555284
39.7396,118.6978,CN,554315
34.8,48.5167,IR,554406
53.75,87.1167,RU,552105
14.4333,79.9667,IN,547621
-6.763,-79.8366,PE,552508
53.4794,-2.2453,GB,547627
14.8022,42.9511,YE,548433
20.9333,77.75,IN,549370
-5.5667,12.2,AO,550000
41.7646,86.1527,CN,549324
38.371,117.3329,CN,548507
14.3833,121.05,PH,543445
-23.31,-51.1628,BR,548249
28.3838,36.555,SA,547957
25.8797,-97.5042,MX,541979
39.6542,66.9597,UZ,546303
40.6189,120.7205,CN,546176
42.538,124.0371,CN,545624
52.3744,9.7386,DE,542668
10.4603,-73.2597,CO,544134
40.4543,124.0646,CN,543933
26.468,74.639,IN,542321
43.9,81.35,CN,542507
8.7289,77.7081,IN,542200
14.2167,121.1667,PH,539671
34.2999,108.4816,CN,541554
27.2,120.2,CN,542000
31.0439,46.2575,IQ,541600
32.4833,44.4333,IQ,541034
4.4378,-75.2006,CO,541101
54.6167,39.7167,RU,537622
15.45,36.4,SD,536009
29.4761,113.448,CN,537500
30.2833,57.0667,IR,537718
35.6667,139.8167,JP,523117
52.4083,16.9336,PL,533830
41.1664,80.25,CN,535657
-24.7883,-65.4106,AR,535303
46.3333,48.0167,RU,532504
39.6844,106.8158,CN,532902
32.7816,117.9899,CN,532732
55.7,52.3333,RU,529797
51.2211,4.3997,BE,529247
14.8667,-15.8833,SN,529176
38.25,48.3,IR,529374
28.0181,73.3169,IN,529007
45.76,4.84,FR,518635
23.8333,91.2667,IN,522613
-12.9683,28.6337,ZM,528330
34.8167,134.6833,JP,527596
19.645,-99.1694,MX,520557
4.1425,-73.6294,CO,527668
43.9167,81.3167,CN,526745
27.2,56.25,IR,526648
21.1861,106.0763,VN,520000
25.7833,-100.1833,MX,523370
10.2333,-66.65,VE,525321
-33.5167,-70.7667,CL,521627
53.2,45,RU,523726
4.5781,-74.2144,CO,522442
31.25,32.2833,EG,524433
36.9329,116.6403,CN,522878
33.8833,-5.55,MA,520428
34.08,49.7,IR,520944
36.0322,129.365,KR,520305
30.32,112.23,CN,520000
46.4078,125.3252,CN,520000
22.0057,100.7948,CN,519935
53.3808,-1.4703,GB,518090
36.55,139.8833,JP,518197
29.9667,32.5333,EG,516959
49.4539,11.0775,DE,515543
53.4075,-2.9919,GB,513441
33.4017,-111.718,US,518012
49.19,-122.8489,CA,517887
22.7697,112.9578,CN,516500
29.9887,122.2049,CN,516000
23.1828,75.7772,IN,515215
19.2431,110.4642,CN,515700
11.2361,-74.2017,CO,515556
-26.3039,-48.8458,BR,515288
41.5961,121.7928,CN,514898
20.9399,106.3309,VN,507469
18.5333,-72.4,HT,511345
9.7457,-63.1832,VE,514046
52.4417,30.9833,BY,510300
-1.3658,-48.3719,BR,510834
42.9044,129.5067,CN,513072
31.7117,112.2551,CN,512530
19.2167,73.15,IN,506098
52.6167,39.6,RU,510439
31.8333,47.15,IQ,511500
15.6333,-88,HN,510456
44.6,33.5333,UA,509992
22.1879,112.3131,CN,509700
12.8,45.0333,YE,507355
-12.8208,28.2119,ZM,504194
33.8333,132.7667,JP,506743
25.4486,78.5696,IN,507000
39.45,75.9833,CN,506640
27.955,-80.6627,US,507002
22.6761,120.4942,TW,503530
10.3127,123.9488,PH,497604
8.76,-75.8856,CO,505334
35.7219,139.9311,JP,496657
14.4297,120.9367,PH,496794
14.4667,75.9167,IN,503564
32.7333,74.85,IN,502197
29.3081,120.0698,CN,502000
-9.0689,13.1608,AO,500000
-8.9167,13.1833,AO,500000
7.4667,4.5667,NG,501952
58.6,49.65,RU,501468
30.7522,120.75,CN,500100
46.9667,32,UA,498748
40.2457,-111.6457,US,500617
30.6412,116.5689,CN,500292
-22.8833,-43.1036,BR,496696
35.7878,139.9031,JP,492367
27.6995,68.8673,PK,499900
34.6867,-1.9114,MA,494252
30.8956,119.411,CN,499132
34.6794,135.6008,JP,490819
1.4556,103.7611,MY,497097
42.2705,-71.8079,US,498328
27.1167,109.95,CN,498100
-9.0745,-78.5936,PE,497875
51.4322,6.7611,DE,495885
49.8,73.1167,KZ,497777
19.3186,-98.8822,MX,495566
41.4237,123.3203,CN,496122
30.4271,111.7506,CN,495995
35.4043,114.0593,CN,495744
41.802,120.7621,CN,496164
45.1804,124.82,CN,495900
33.572,-117.1909,US,496046
6.1333,102.25,MY,491237
19.55,-99.2833,MX,489937
20.5222,-100.8122,MX,494304
18.6733,105.6922,VN,490000
26.2672,107.5143,CN,493574
25.7835,-108.9937,MX,490000
12.05,24.8833,SD,492984
27.56,68.2264,PK,490508
34.7333,135.3333,JP,487010
25.3994,55.4797,AE,490035
56.1333,47.25,RU,489498
38.7299,112.7134,CN,491213
43.6045,1.444,FR,486828
55.953,-3.189,GB,488050
15.8667,74.5,IN,488157
54.2,37.6167,RU,485221
36.8622,114.502,CN,486329
-20.1289,-40.3078,BR,485376
35.7911,112.9259,CN,484862
34.8353,-82.3647,US,484465
17.3333,76.8333,IN,483615
43.3667,128.2333,CN,483811
40.8321,-72.9518,US,483546
32.0833,36.1,JO,481300
24.9,91.8667,BD,479837
37.6896,-97.3442,US,482249
41.6639,-83.5822,US,482111
23.3715,104.2437,CN,481505
22.47,70.07,IN,479920
48.3614,134.2875,CN,480000
20.9,74.7833,IN,479073
24.75,85.0167,IN,474093
-27.5933,-48.553,BR,477798
31.7167,72.9833,PK,477781
31.3446,104.1994,CN,477868
33.2333,131.6067,JP,477186
54.7167,20.5,RU,475056
37.3606,115.3803,CN,476096
34.585,133.7719,JP,474862
40.5834,-74.1496,US,476143
41,28.8,TR,469431
-31.5375,-68.5364,AR,471389
-20.3364,-40.2936,BR,472762
36.7,67.1167,AF,469247
0.033,-51.0653,BR,474706
31.7083,74,PK,473129
41.5725,-93.6105,US,473957
-5.2008,-80.6253,PE,473025
14.5833,121.0333,PH,425758
28.6804,121.45,CN,471500
32.3849,111.6695,CN,471482
41.0719,28.9664,TR,437026
15.1472,120.5847,PH,462928
14.55,121,PH,440656
48.2395,126.5037,CN,470000
47.2489,132.0341,CN,470000
52.6344,-1.1319,GB,464395
37.1449,111.7718,CN,468770
-34.7,-58.4,AR,459263
26.5555,106.4646,CN,467992
33.7447,44.6436,IQ,467900
35.7333,139.85,JP,453410
26.3333,43.9667,SA,467410
54.3667,18.6333,PL,464254
14.65,121.1,PH,456059
1.4931,124.8413,ID,461636
-21.7539,-41.3239,BR,463731
4.95,8.325,NG,461796
36.5611,136.6565,JP,462479
10.7167,122.5667,PH,457626
33.7981,-118.1675,US,462628
41.7152,82.9604,CN,462588
21.0167,75.5667,IN,460468
-38.0996,145.2834,AU,460491
27.2796,-80.3883,US,461152
37.9861,-1.1303,ES,460349
-23.6678,-46.4608,BR,453286
34.4858,133.3625,JP,459576
32.08,34.78,IL,451523
23.3629,103.1545,CN,459781
34.7333,135.4,JP,450506
36.9947,127.0889,KR,457873
15.8222,78.035,IN,457633
33.2176,-97.1419,US,457177
2.1889,102.2511,MY,455300
24.9889,121.3111,TW,443273
14.3833,120.8833,PH,450583
27.0387,118.3215,CN,456000
42.9633,126.7478,CN,455339
30.7833,31,EG,429503
5.975,116.0725,MY,452058
43.7192,127.337,CN,453265
-2.4908,28.8428,CD,436779
24.3667,88.6,BD,448087
55.8,37.95,RU,450771
24.5833,73.6833,IN,451100
51.7372,36.1872,RU,449063
47.1306,37.5639,UA,449498
35.5522,51.235,IR,448129
25.75,-100.2833,MX,443273
24.8047,120.9714,TW,445635
10.1333,-64.6833,VE,448016
36.365,6.6147,DZ,448374
35.0907,112.9317,CN,447701
7.6167,5.2167,NG,446749
43.0826,-89.3931,US,447245
15.15,76.915,IN,445388
14.7167,121.1167,PH,443954
20.0217,-75.8294,CU,444851
34.867,110.4417,CN,444724
39.5497,-119.8483,US,445020
32.5408,111.5098,CN,443755
-20.82,-49.3789,BR,442548
35.3388,139.4911,JP,436744
40.7,72.35,UZ,441700
40.2752,-76.8843,US,442289
35.5486,139.4467,JP,434414
44.3439,129.4656,CN,440000
34.7256,-92.3576,US,439815
40.5944,115.0243,CN,409745
47.3744,8.5411,CH,434008
39.4167,125.9333,KP,437000
38.5168,102.1866,CN,438026
35.8544,139.9689,JP,433941
45.3357,122.7765,CN,437559
16.8667,74.5667,IN,436639
8.7833,78.1333,IN,436094
-19.8333,34.85,MZ,436240
-10.1633,123.5778,ID,433970
33.5097,126.5219,KR,435413
-29.1678,-51.1789,BR,435564
-23.9608,-46.3339,BR,433966
5.0661,-75.4847,CO,434403
45.05,41.9833,RU,433577
-7.8014,110.3644,ID,422732
11.25,75.7667,IN,431560
19.1903,-96.1533,MX,428323
36.6667,48.4833,IR,433475
-13.5222,-71.9833,PE,428450
-27.9831,26.7208,ZA,431944
51.8272,107.6064,RU,431922
37.7903,-122.2165,US,433031
35.6,139.7333,JP,415729
33.9833,51.4333,IR,432557
34.25,-6.5833,MA,431282
5.05,7.9333,NG,429900
13.0622,5.2339,NG,427760
35.1833,128.55,KR,429612
35.0381,9.4858,TN,429912
-8.7619,-63.9039,BR,428527
37.3803,126.803,KR,425184
19.54,-96.9275,MX,424755
-34.8167,-58.2833,AR,426005
37.7486,127.0389,KR,421579
20.7333,77,IN,425817
40.8222,140.7475,JP,425962
44.0222,87.2961,CN,426253
30.4167,-9.5833,MA,421844
-23.5228,-46.1931,BR,424633
35.9794,-78.9031,US,424700
-23.6858,-46.6228,BR,412428
-10.9833,26.7333,CD,422535
3.8772,-77.0267,CO,423927
31.8972,54.3678,IR,423006
45.5833,-73.75,CA,422993
35.0833,137.1567,JP,422106
14.3167,121.1167,PH,414812
36.1029,-80.2611,US,422269
56.8578,35.9219,RU,419363
38.6667,39.2167,TR,421726
16.8906,97.6333,MM,421525
39.5667,2.65,ES,419366
26.3559,-81.7861,US,421291
45.542,131.8666,CN,420000
44.5735,129.3825,CN,420000
2.7297,101.9381,MY,419536
25.1307,113.3472,CN,419500
43.513,123.5003,CN,419529
48.5833,39.3333,UA,417990
29.6792,115.6611,CN,419047
53.3833,59.0333,RU,418241
34.35,134.05,JP,417814
13.1833,30.2167,SD,418280
45.505,124.2863,CN,418232
25.4352,105.1907,CN,417919
-10.7167,25.4667,CD,418000
23.3689,103.3881,CN,417156
33.7346,-116.2346,US,417059
29.5392,-81.246,US,417007
14.3333,121.0833,PH,407437
-3.3667,36.6833,TZ,416442
37.2652,111.7793,CN,416212
37.8328,126.8169,KR,415345
-8.5833,116.1167,ID,408900
35.0657,-85.2488,US,415501
-0.1,34.75,KE,409928
31.2681,72.3181,PK,414131
31.4766,92.0569,CN,414554
-2.5333,140.7167,ID,413283
-9.9781,-67.8117,BR,413418
36.7,137.22,JP,413028
31.1282,104.1695,CN,412758
35.3097,46.9989,IR,412767
41.1676,121.3558,CN,412513
34.7833,135.4667,JP,401233
47.6671,-117.433,US,412275
43.5853,39.7203,RU,411524
25.25,87.0167,IN,410210
57,41,RU,406933
39.1,63.5667,TM,408906
11.0667,7.7,NG,408198
53.25,34.3667,RU,406553
27.1869,31.1714,EG,389307
32.0691,108.0351,CN,407594
1.0806,34.175,UG,402368
10.2469,-67.5958,VE,407109
37.0282,111.9103,CN,406517
-31.6333,-60.7,AR,405683
-7.2306,-35.8811,BR,405072
32.7833,129.8667,JP,404656
53.4247,14.5553,PL,403833
43.0409,-76.1438,US,404223
-23.425,-51.9389,BR,403063
-23.5228,-46.8358,BR,392294
36.2688,50.0041,IR,402748
8.8853,76.5864,IN,397419
-23.1864,-46.8842,BR,401896
34.8167,135.65,JP,396694
35.4167,136.7667,JP,400118
40.0421,-76.3012,US,401524
27.6119,75.1397,IN,400000
31.0304,112.1,CN,400000
30.05,70.6333,PK,399064
-2.5167,32.9,TZ,385810
32.6998,-97.125,US,398854
30.1697,121.2665,CN,397000
31.9167,131.4167,JP,397476
30.0372,121.1546,CN,397000
37.9765,-121.3109,US,397264
22.8667,88.4167,IN,386019
5.8388,118.1173,MY,396290
14.5692,121.1325,PH,386451
35.5914,110.706,CN,395527
19.8075,105.7764,VN,393294
34.7667,135.5167,JP,384953
41.6949,-73.921,US,394760
35.25,139.6667,JP,390275
12.2495,109.1908,VN,392279
50.6,36.6,RU,391135
14.6625,120.9567,PH,380522
9.2,12.4833,NG,392854
-12.3597,13.5308,AO,393079
-9.6589,20.3934,AO,393000
-8.0089,-34.855,BR,389494
41.0794,28.8539,TR,380709
32.5736,74.0789,PK,390533
31.9892,44.9247,IQ,391600
-22.7253,-47.6492,BR,391449
35.4768,110.4419,CN,391164
45.5928,84.8711,CN,391008
16.9333,82.2167,IN,384182
33.3645,-82.0708,US,390809
25.35,74.6333,IN,389911
46.9838,128.04,CN,390000
-6.0167,106.0167,ID,387543
18.6704,78.1,IN,388505
44.4939,11.3428,IT,389261
43.6007,-116.2312,US,389280
41.0343,28.6801,TR,373017
35.5667,-5.3667,MA,380787
50.2836,57.2297,KZ,387807
34.1963,-119.1815,US,387647
7.8333,3.9333,NG,386723
15.4802,120.5979,PH,385398
34.95,137.1667,JP,385376
14.5667,121.1167,PH,376933
27.5236,41.7001,SA,385257
30.388,111.4505,CN,384598
24.7868,112.3735,CN,384700
43.7714,11.2542,IT,380948
-43.5309,172.6365,NZ,383200
27.4861,-99.5069,MX,384033
